"Date","Price","Open","High","Low","Vol.","Change %"
"21-12-2012","80.49","82.01","82.88","80.10","13.03M","-2.33%"
"20-12-2012","82.41","80.78","83.14","79.57","14.62M","2.06%"
"19-12-2012","80.75","80.61","81.76","80.23","12.90M","0.31%"
"18-12-2012","80.50","76.60","81.40","75.60","25.15M","5.00%"
"17-12-2012","76.67","74.53","76.97","74.37","6.71M","2.93%"
"14-12-2012","74.49","73.01","74.90","72.48","5.34M","1.69%"
"13-12-2012","73.25","75.36","75.44","72.60","6.50M","-2.36%"
"12-12-2012","75.02","75.69","76.00","74.41","7.65M","-0.91%"
"11-12-2012","75.71","76.58","77.24","74.84","7.87M","-0.77%"
"10-12-2012","76.30","76.60","76.62","75.51","4.40M","-0.43%"
"07-12-2012","76.63","77.71","78.38","75.99","5.64M","-1.34%"
"06-12-2012","77.67","77.50","78.14","76.26","10.84M","0.47%"
"05-12-2012","77.31","75.50","77.59","75.50","11.44M","2.37%"
"04-12-2012","75.52","75.32","78.94","74.50","7.08M","0.36%"
"03-12-2012","75.25","74.50","75.90","74.35","6.14M","1.31%"
"30-11-2012","74.28","73.49","74.80","73.37","6.41M","1.75%"
"29-11-2012","73.00","74.00","75.10","72.62","12.32M","-0.91%"
"27-11-2012","73.67","72.30","73.98","72.23","5.71M","2.08%"
"26-11-2012","72.17","71.80","72.80","70.50","3.74M","0.43%"
"23-11-2012","71.86","72.00","72.50","70.60","5.35M","0.28%"
"22-11-2012","71.66","70.68","72.24","70.45","6.49M","1.92%"
"21-11-2012","70.31","71.35","71.35","69.40","8.66M","-0.93%"
"20-11-2012","70.97","72.50","73.25","70.45","9.16M","-2.11%"
"19-11-2012","72.50","73.23","73.60","72.10","5.36M","-0.83%"
"16-11-2012","73.11","73.80","75.10","72.36","6.09M","-0.84%"
"15-11-2012","73.73","74.80","75.12","73.50","5.85M","-1.51%"
"13-11-2012","74.86","74.80","75.24","74.53","626.13K","-0.07%"
"12-11-2012","74.91","74.80","75.45","74.37","4.30M","0.13%"
"09-11-2012","74.81","75.00","76.39","74.16","9.80M","-0.19%"
"08-11-2012","74.95","75.20","75.77","74.39","6.99M","-0.61%"
"07-11-2012","75.41","74.80","76.00","73.70","5.21M","0.71%"
"06-11-2012","74.88","75.20","75.75","73.89","8.35M","-0.60%"
"05-11-2012","75.33","75.20","75.84","74.06","5.93M","-0.16%"
"02-11-2012","75.45","76.81","77.20","75.03","9.53M","-1.33%"
"01-11-2012","76.47","73.78","77.10","73.31","12.00M","3.55%"
"31-10-2012","73.85","73.84","74.28","72.92","6.74M","0.41%"
"30-10-2012","73.55","73.50","74.36","72.61","9.66M","-0.30%"
"29-10-2012","73.77","73.77","74.90","73.36","9.09M","0.63%"
"26-10-2012","73.31","72.80","74.40","72.70","6.82M","0.27%"
"25-10-2012","73.11","74.70","74.95","72.80","11.76M","-2.02%"
"23-10-2012","74.62","74.51","75.36","74.28","6.09M","-0.63%"
"22-10-2012","75.09","73.30","75.36","72.60","10.57M","2.09%"
"19-10-2012","73.55","73.57","74.32","73.00","10.75M","-0.03%"
"18-10-2012","73.57","72.80","73.90","72.00","10.40M","1.28%"
"17-10-2012","72.64","74.50","74.50","71.81","15.74M","-2.77%"
"16-10-2012","74.71","76.99","77.15","74.25","8.44M","-2.37%"
"15-10-2012","76.52","76.30","77.44","75.47","8.23M","-0.26%"
"12-10-2012","76.72","77.40","79.47","76.41","10.52M","-0.71%"
"11-10-2012","77.27","74.97","77.61","73.95","15.21M","3.30%"
"10-10-2012","74.80","74.00","75.30","73.50","12.24M","0.67%"
"09-10-2012","74.30","74.00","74.98","73.80","8.33M","1.05%"
"08-10-2012","73.53","73.79","74.90","73.14","8.28M","-0.41%"
"05-10-2012","73.83","75.12","75.37","73.24","10.83M","-0.66%"
"04-10-2012","74.32","74.00","75.59","73.79","11.90M","0.65%"
"03-10-2012","73.84","73.50","75.14","73.49","14.41M","0.12%"
"01-10-2012","73.75","75.50","76.45","73.10","16.51M","-2.56%"
"28-09-2012","75.69","74.00","76.75","74.00","16.32M","2.48%"
"27-09-2012","73.86","73.98","75.15","73.50","10.91M","-0.09%"
"26-09-2012","73.93","74.56","76.03","73.31","13.57M","-0.78%"
"25-09-2012","74.51","74.51","75.39","73.23","10.68M","-0.07%"
"24-09-2012","74.56","73.25","76.40","72.64","18.19M","2.03%"
"21-09-2012","73.08","70.97","74.35","70.81","17.56M","3.40%"
"20-09-2012","70.68","72.50","72.60","70.30","11.43M","-2.91%"
"18-09-2012","72.80","69.06","73.38","67.50","18.17M","0.15%"
"17-09-2012","72.69","71.39","73.45","68.56","26.53M","2.05%"
"14-09-2012","71.23","70.06","71.73","69.53","12.56M","3.61%"
"13-09-2012","68.75","69.50","69.68","68.30","8.77M","-1.12%"
"12-09-2012","69.53","68.62","69.78","68.21","11.61M","1.53%"
"11-09-2012","68.48","68.50","68.74","67.30","11.43M","-0.67%"
"10-09-2012","68.94","67.80","69.22","67.41","11.83M","1.52%"
"08-09-2012","67.91","67.40","68.10","67.40","1.17M","0.80%"
"07-09-2012","67.37","66.50","67.98","66.33","13.72M","2.34%"
"06-09-2012","65.83","65.60","66.80","65.41","14.44M","0.50%"
"05-09-2012","65.50","67.29","67.29","65.14","16.69M","-3.21%"
"04-09-2012","67.67","66.80","67.90","65.56","26.48M","0.83%"
"03-09-2012","67.11","69.47","71.12","66.23","34.24M","-3.26%"
"31-08-2012","69.37","69.70","70.60","68.11","16.49M","-0.19%"
"30-08-2012","69.50","68.70","70.50","67.75","17.85M","0.86%"
"29-08-2012","68.91","71.04","71.07","68.50","14.98M","-3.00%"
"28-08-2012","71.04","72.10","72.69","69.50","19.80M","-1.55%"
"27-08-2012","72.16","73.77","74.57","71.69","14.00M","-2.16%"
"24-08-2012","73.75","71.50","74.20","70.62","23.01M","2.50%"
"23-08-2012","71.95","72.44","73.41","71.45","11.15M","-0.15%"
"22-08-2012","72.06","72.62","73.28","71.56","12.26M","-1.72%"
"21-08-2012","73.32","72.10","73.64","71.33","12.44M","1.75%"
"17-08-2012","72.06","75.72","75.88","71.71","19.10M","-4.00%"
"16-08-2012","75.06","74.68","75.50","74.14","10.86M","0.11%"
"14-08-2012","74.98","74.51","75.50","74.18","9.85M","0.74%"
"13-08-2012","74.43","72.92","74.88","72.53","10.55M","1.85%"
"10-08-2012","73.08","72.80","73.50","71.28","10.41M","0.55%"
"09-08-2012","72.68","73.00","73.45","71.89","10.71M","0.66%"
"08-08-2012","72.20","72.00","73.08","71.73","12.58M","0.53%"
"07-08-2012","71.82","71.00","72.40","70.80","12.03M","1.27%"
"06-08-2012","70.92","70.12","72.15","70.12","10.58M","1.44%"
"03-08-2012","69.91","70.00","70.50","67.77","12.50M","-0.33%"
"02-08-2012","70.14","69.05","70.45","68.44","13.47M","1.78%"
"01-08-2012","68.91","66.56","69.40","66.52","13.77M","3.14%"
"31-07-2012","66.81","67.09","67.31","65.22","13.57M","0.10%"
"30-07-2012","66.74","65.01","67.17","64.74","11.11M","3.57%"
"27-07-2012","64.44","64.38","66.09","63.69","13.79M","0.09%"
"26-07-2012","64.38","67.50","67.50","63.20","25.95M","-3.87%"
"25-07-2012","66.97","67.00","67.55","64.81","17.25M","-0.09%"
